textDisplay,textOriginal,authorDisplayName,likeCount,publishedAt,updatedAt
聴いたときからどんなMVになるんだろうとワクワクしてたけど、ムキムキ米津玄師やら一斉に走り出す人々やら予想以上に面白くワクワクするMVだった…曲もMVも中毒性高すぎる,"聴いたときからどんなMVになるんだろうとワクワクしてたけど、ムキムキ米津玄師やら一斉に走り出す人々やら予想以上に面白くワクワクするMVだった…
曲もMVも中毒性高すぎる",マリオアルプスの,236,2022-10-26T15:25:31Z,2022-10-26T15:25:31Z
MVと歌声にギャップありすぎて何回も聴いちゃう,MVと歌声にギャップありすぎて何回も聴いちゃう,のすけ,51,2022-10-26T16:05:23Z,2022-10-26T16:05:23Z
米津さん常田さんという日本が誇る天才2人が作った作品ってだけで感動。しかもこんなにいい曲だなんて最高って言葉じゃ足りません。,米津さん常田さんという日本が誇る天才2人が作った作品ってだけで感動。しかもこんなにいい曲だなんて最高って言葉じゃ足りません。,グリーズマン,259,2022-10-26T15:57:07Z,2022-10-26T15:57:07Z
歌とMV両方素晴らしいとか最高かよ…,歌とMV両方素晴らしいとか最高かよ…,FA_Kyrie,22,2022-10-26T16:03:24Z,2022-10-26T16:03:24Z
Its amazing how talented Kenshi Yonezu is in delivering this masterpiece that is so relatable,Its amazing how talented Kenshi Yonezu is in delivering this masterpiece that is so relatable,Daniel Chua,57,2022-10-26T16:30:54Z,2022-10-26T16:30:54Z
It's so nice he even included Daiki Tsuneta of King Gnu ❤️,It's so nice he even included Daiki Tsuneta of King Gnu ❤️,Sammy,9,2022-10-26T15:23:51Z,2022-10-26T15:23:51Z
"Daiki Tsuneta contra Yonezu Kenshi, nunca pensé en presenciar esto en un video xD AMO!","Daiki Tsuneta contra Yonezu Kenshi, nunca pensé en presenciar esto en un video xD AMO!",Chirly Gal,5,2022-10-26T16:13:09Z,2022-10-26T16:13:09Z
Masterpiece.,Masterpiece.,박성지,3,2022-10-26T15:35:39Z,2022-10-26T15:35:39Z
"I knew that this was a gym jammer of a song since i train to this song, it gives me extra strength. It’s fr 🔥!!","I knew that this was a gym jammer of a song since i train to this song, it gives me extra strength. It’s fr 🔥!!",Thaifighter,1,2022-10-26T15:55:22Z,2022-10-26T15:55:39Z
米津さんの作られる曲は安定に最高中の最高なんだけど、それと同じくらいこのMVの撮影が大変そう…,米津さんの作られる曲は安定に最高中の最高なんだけど、それと同じくらいこのMVの撮影が大変そう…,カステラ,4,2022-10-26T15:25:16Z,2022-10-26T15:25:16Z
My favorite opening for now,My favorite opening for now,ACK_KNHG,5,2022-10-26T15:39:20Z,2022-10-26T15:39:20Z
ネタいっぱい筋肉いっぱいで面白いMVだったのに、最後誰もいないランニングマシーンに向かって話しかけるところで一気に不気味さを出すのが、ほんとうまい,ネタいっぱい筋肉いっぱいで面白いMVだったのに、最後誰もいないランニングマシーンに向かって話しかけるところで一気に不気味さを出すのが、ほんとうまい,MO SY,5,2022-10-26T15:57:57Z,2022-10-26T15:57:57Z
個人的に今までで一番のスルメ曲あとライブ最高でした！！,"個人的に今までで一番のスルメ曲
あとライブ最高でした！！",Y!mbile,7,2022-10-26T16:50:54Z,2022-10-26T16:50:54Z
メディアあんまり出ないのにMV出せば再生数ゴリゴリ稼ぐところ天才だと思う。,メディアあんまり出ないのにMV出せば再生数ゴリゴリ稼ぐところ天才だと思う。,ユキくん,3,2022-10-26T16:58:30Z,2022-10-26T16:58:30Z
Love this MV!!❤️‍🔥❤️‍🔥❤️‍🔥,Love this MV!!❤️‍🔥❤️‍🔥❤️‍🔥,Kwok Jie Nian,3,2022-10-26T15:19:54Z,2022-10-26T15:19:54Z
米津さんも常田さんも大好きだから最高に幸せ。組んだと聞いた時は2人ともMVには出てこないかと予想してたけど想像以上のもので草,米津さんも常田さんも大好きだから最高に幸せ。組んだと聞いた時は2人ともMVには出てこないかと予想してたけど想像以上のもので草,さくらにゃん,6,2022-10-26T16:18:37Z,2022-10-26T16:18:37Z
"Start to know with Lemon. Discover Loser, Haiirotao and many more. Chainsaw man is one of most anticipated anime this year and when I heard opening song for the first time, I don't know they are same artist who created my favorite songs. Now I'm here listening it multiple times during 2 days. It's nice to be a fan.","Start to know with Lemon. Discover Loser, Haiirotao and many more. Chainsaw man is one of most anticipated anime this year and when I heard opening song for the first time, I don't know they are same artist who created my favorite songs. Now I'm here listening it multiple times during 2 days. It's nice to be a fan.",Sel Pyar,1,2022-10-26T16:31:22Z,2022-10-26T16:31:22Z
1つのMVで米津氏と常田氏という音楽の天才を2人見れることに驚き。贅沢すぎる･･･,1つのMVで米津氏と常田氏という音楽の天才を2人見れることに驚き。贅沢すぎる･･･,2 backあや,10,2022-10-26T16:01:26Z,2022-10-26T16:01:26Z
結構最近までガチで作り上げてきた美しい世界観を自分でパロってぶち壊してるシーン(1:58 あたり)ほんと最高におもろいしハマる　笑,"結構最近までガチで作り上げてきた美しい世界観を自分でパロってぶち壊してるシーン(1:58 あたり)
ほんと最高におもろいしハマる　笑",波多野隆善,3,2022-10-26T16:45:31Z,2022-10-26T16:45:31Z
何もかも爆速でしっちゃかめっちゃかですごい笑ってしまった最後のオチも好きだ…最高です…,"何もかも爆速でしっちゃかめっちゃかですごい笑ってしまった
最後のオチも好きだ…最高です…",zanntou3,2,2022-10-26T16:47:26Z,2022-10-26T16:47:26Z
もう。たまらなすぎる映像と音楽ですな。。。あーーー何度も見ちゃう！！！！,"もう。たまらなすぎる映像と音楽ですな。。。
あーーー何度も見ちゃう！！！！",いちいちこ,1,2022-10-26T15:59:07Z,2022-10-26T15:59:07Z
米津玄師が真面目に筋トレしたら面白いって米津玄師が分かってるの面白過ぎる,米津玄師が真面目に筋トレしたら面白いって米津玄師が分かってるの面白過ぎる,神原,5,2022-10-26T16:53:05Z,2022-10-26T16:53:05Z
クセになる曲ですね！歌にはなんも関係ないんですが、最後のイマジナリーだったことが分かるとこなんか鳥肌たった,"クセになる曲ですね！
歌にはなんも関係ないんですが、最後のイマジナリーだったことが分かるとこなんか鳥肌たった",st h,1,2022-10-26T15:40:13Z,2022-10-26T15:40:13Z
かっこいいPV期待してワクワクしてら見たら不思議な気持ちになった。いい意味で。,かっこいいPV期待してワクワクしてら見たら不思議な気持ちになった。いい意味で。,JIN,1,2022-10-26T16:13:03Z,2022-10-26T16:13:03Z
最高すぎる！歌詞もPVも🤭,最高すぎる！歌詞もPVも🤭,まーや,3,2022-10-26T15:42:57Z,2022-10-26T15:42:57Z
走り方独特なの好き,走り方独特なの好き,イユル　iyuru,1,2022-10-26T16:14:03Z,2022-10-26T16:14:03Z
最高カワイイ♡いつもは曲を聞き流してるけど、MV楽し過ぎて画面から離れらんない笑,"最高カワイイ♡
いつもは曲を聞き流してるけど、MV楽し過ぎて画面から離れらんない笑",と み,1,2022-10-26T15:50:04Z,2022-10-26T15:50:04Z
まじ最高すぎっすね。空飛べて死神にもなれて腕もムキムキになって。,"まじ最高すぎっすね。
空飛べて死神にもなれて腕もムキムキになって。",Masatakosan,1,2022-10-26T15:49:10Z,2022-10-26T15:49:10Z
0:10 - 0:18 Me when I start exercising like crazy😂😂😂,0:10 - 0:18 Me when I start exercising like crazy😂😂😂,minA 1,1,2022-10-26T15:51:02Z,2022-10-26T15:51:02Z
