textDisplay,textOriginal,authorDisplayName,likeCount,publishedAt,updatedAt
この2曲の解禁は普通に嬉しい。今後全曲解禁して！ってより言われると思うけど、このままCD販売のみを貫いて欲しいと聞いています。,"この2曲の解禁は普通に嬉しい。
今後全曲解禁して！ってより言われると思うけど、このままCD販売のみを貫いて欲しいと聞いています。",KO-KI Is,326,2022-10-26T01:40:58Z,2022-10-26T01:41:13Z
エンディング映像も相まって最高に世界観に合っていてカッコ良かったと聞いています,エンディング映像も相まって最高に世界観に合っていてカッコ良かったと聞いています,連絡マン,80,2022-10-26T01:44:35Z,2022-10-26T01:44:35Z
最後にロックンロールチェーンソーを流すの粋で好き…,最後にロックンロールチェーンソーを流すの粋で好き…,吉本レイモンド,39,2022-10-26T05:59:53Z,2022-10-26T05:59:53Z
亮君は本当に細かいところまでのこだわりが凄いし、そこに惹かれるからこれからもずっと脳みその中を俺たちに見せ続けてほしい,亮君は本当に細かいところまでのこだわりが凄いし、そこに惹かれるからこれからもずっと脳みその中を俺たちに見せ続けてほしい,zkb 2,7,2022-10-26T14:00:48Z,2022-10-26T14:00:48Z
これマジで、生放送だったのか！生で見ててよかった。サブスク解禁は、めちゃびっくりした,"これマジで、生放送だったのか！
生で見ててよかった。
サブスク解禁は、めちゃびっくりした",Takeru Kobayashi,43,2022-10-26T03:22:59Z,2022-10-26T03:22:59Z
20年ファンだけど、20年間曲のクオリティが高いままなのがすげーよなと。,20年ファンだけど、20年間曲のクオリティが高いままなのがすげーよなと。,れつだん先生,12,2022-10-26T09:42:12Z,2022-10-26T09:42:12Z
"😂😂 the song it’s perfect, this band  just make masterpieces👍","😂😂 the song it’s perfect, this band  just make masterpieces👍",Oraaaa,38,2022-10-26T01:35:18Z,2022-10-26T01:35:18Z
曲カッコ良すぎて昨晩リピートしまくり、覚醒して寝不足になりました😂,曲カッコ良すぎて昨晩リピートしまくり、覚醒して寝不足になりました😂,chio ma,21,2022-10-26T02:32:35Z,2022-10-26T02:32:35Z
"it's sad that your song only for one episode not the entire seasons, i want to hear it more","it's sad that your song only for one episode not the entire seasons, i want to hear it more",Figure 5-11,21,2022-10-26T03:03:49Z,2022-10-26T03:03:49Z
買うから…媒体がなんだろうと絶対買うから…早くアルバム出してくれ…,買うから…媒体がなんだろうと絶対買うから…早くアルバム出してくれ…,buttobe 7,20,2022-10-26T04:44:53Z,2022-10-26T04:44:53Z
最後にロックンロールチェンソー流したの本当にセンスありすぎ,最後にロックンロールチェンソー流したの本当にセンスありすぎ,*ヘ ゙ハ ゙ロ ゙ニ ゙,52,2022-10-26T02:36:17Z,2022-10-26T02:36:17Z
Oi amigos eu gosto muito de cada um de vocês...eu gosto muito de suas músicas...eu sou um fã de vocês todos,Oi amigos eu gosto muito de cada um de vocês...eu gosto muito de suas músicas...eu sou um fã de vocês todos,Davi GC,2,2022-10-26T23:02:23Z,2022-10-26T23:02:23Z
QUE GRANDE SOIS!!!! SALUDOS DESDE ESPAÑA!!!,QUE GRANDE SOIS!!!! SALUDOS DESDE ESPAÑA!!!,EL PERKINS! TE LO REACCIONA!,2,2022-10-26T18:58:08Z,2022-10-26T18:58:08Z
"Honestly, I really want MTH to do all  CSM ending hahaha Love you guys!","Honestly, I really want MTH to do all  CSM ending hahaha 
Love you guys!",ฺBommer1234Das,39,2022-10-26T03:26:17Z,2022-10-26T03:26:17Z
限定サブスク嬉しい！これを聴いて好きになった人がCDに手を出してくれることを願います。,限定サブスク嬉しい！これを聴いて好きになった人がCDに手を出してくれることを願います。,ことは,59,2022-10-26T02:21:00Z,2022-10-26T02:21:00Z
ED、曲も映像もとても良かったと聞いています。,ED、曲も映像もとても良かったと聞いています。,ほのぼの,14,2022-10-26T01:41:12Z,2022-10-26T01:41:12Z
ほんとにこのアーティストに出会えてよかったって毎回思ってる、！！,ほんとにこのアーティストに出会えてよかったって毎回思ってる、！！,GoGo Tinder大学生,46,2022-10-26T02:16:34Z,2022-10-26T02:16:34Z
マキシマムザホルモンはいつまでもこのまま、わちゃわちゃし続けてほしい,マキシマムザホルモンはいつまでもこのまま、わちゃわちゃし続けてほしい,ションション,40,2022-10-26T01:45:56Z,2022-10-26T01:45:56Z
