textDisplay,textOriginal,likeCount,publishedAt,updatedAt
申し訳ないけど、取り上げられたチャンネルの株下がったな〜見たことないから、あぁこんな感じのチャンネルなんだwって思っちゃった,"申し訳ないけど、取り上げられたチャンネルの株下がったな〜
見たことないから、あぁこんな感じのチャンネルなんだwって思っちゃった",3,2022-10-18T12:29:20Z,2022-10-18T12:29:20Z
伸びてない動画で28万とかやっぱすげえな,伸びてない動画で28万とかやっぱすげえな,3,2022-10-18T12:15:29Z,2022-10-18T12:15:29Z
この動画見て他のYouTuberの伸びてない動画が伸びる…YouTuberの鏡だなこりゃ！？,"この動画見て他のYouTuberの伸びてない動画が伸びる…
YouTuberの鏡だなこりゃ！？",2,2022-10-18T12:08:01Z,2022-10-18T12:08:01Z
50万とかでのびてないってかんじなんだｗ,50万とかでのびてないってかんじなんだｗ,1,2022-10-18T12:31:42Z,2022-10-18T12:31:42Z
失礼すぎて好き,失礼すぎて好き,1,2022-10-18T12:05:44Z,2022-10-18T12:05:44Z
こういう動画好き,こういう動画好き,0,2022-10-18T12:00:03Z,2022-10-18T12:00:03Z
タイトルからして面白い動画作る天才やな！,タイトルからして面白い動画作る天才やな！,1,2022-10-18T12:02:30Z,2022-10-18T12:02:30Z
マジで1万円貰いたいです！😂😂😂,マジで1万円貰いたいです！😂😂😂,0,2022-10-18T12:32:15Z,2022-10-18T12:32:15Z
サムネだけで笑える！,サムネだけで笑える！,0,2022-10-18T11:50:18Z,2022-10-18T11:50:18Z
東海で再生数少ないで思いつくのは”友達が3人居ないと見れない”見たいなやつ。4つとも再生数2桁だった記憶がある…。,東海で再生数少ないで思いつくのは”友達が3人居ないと見れない”見たいなやつ。4つとも再生数2桁だった記憶がある…。,2,2022-10-18T12:31:17Z,2022-10-18T12:31:17Z
いい供養の仕方,いい供養の仕方,5,2022-10-18T11:50:00Z,2022-10-18T11:50:00Z
この場所使うの久々では！？頓挫ブラザーズ思い出してまう,"この場所使うの久々では！？
頓挫ブラザーズ思い出してまう",1,2022-10-18T11:55:44Z,2022-10-18T11:55:44Z
ガードマンだけすぐ分かる,ガードマンだけすぐ分かる,2,2022-10-18T12:00:21Z,2022-10-18T12:00:21Z
てつやがやるって事は再現度めっちゃ高いか諦めて低クオリティかの2択だな笑,てつやがやるって事は再現度めっちゃ高いか諦めて低クオリティかの2択だな笑,6,2022-10-18T11:40:39Z,2022-10-18T11:40:39Z
ハズレ動画として掘り返してほしくないだろうに、掘り返す東海オンエアマジで悪魔だろww,ハズレ動画として掘り返してほしくないだろうに、掘り返す東海オンエアマジで悪魔だろww,10,2022-10-18T11:33:26Z,2022-10-18T11:33:26Z
蜜柑すき。わかる。,蜜柑すき。わかる。,0,2022-10-18T12:23:45Z,2022-10-18T12:23:45Z
問題数プラス今日の動画分編集してるのふつうにすげえ,問題数プラス今日の動画分編集してるのふつうにすげえ,3,2022-10-18T12:14:48Z,2022-10-18T12:14:48Z
チラチラ見えたのってテツヤの新車かな？？,チラチラ見えたのってテツヤの新車かな？？,0,2022-10-18T12:28:31Z,2022-10-18T12:28:31Z
てっちゃん大きいこえ出したからアルルくん逃げてった😂,てっちゃん大きいこえ出したからアルルくん逃げてった😂,2,2022-10-18T12:20:37Z,2022-10-18T12:20:37Z
この動画によってめっちゃ伸びるんだろうな～最強の宣伝︎👍🏻 ̖́-,"この動画によってめっちゃ伸びるんだろうな～
最強の宣伝︎👍🏻 ̖́-",0,2022-10-18T12:02:34Z,2022-10-18T12:02:34Z
東海オンエアーズってついにユニフォーム作ったの？😂,東海オンエアーズってついにユニフォーム作ったの？😂,1,2022-10-18T12:23:19Z,2022-10-18T12:23:19Z
概要欄のネタバレをチラッと見てみたけど、はじめんはよく見てたから知ってて、スカイピースは見た事ないけど、色んなYouTuberが話題にしてるから顔と名前は何となく分かるけど、他の2組は知らない人達だった,概要欄のネタバレをチラッと見てみたけど、はじめんはよく見てたから知ってて、スカイピースは見た事ないけど、色んなYouTuberが話題にしてるから顔と名前は何となく分かるけど、他の2組は知らない人達だった,1,2022-10-18T12:22:58Z,2022-10-18T12:22:58Z
未来人だから季節が大事とかわかってた！？,未来人だから季節が大事とかわかってた！？,0,2022-10-18T12:12:06Z,2022-10-18T12:12:06Z
東海オンエアのこういうとこ大好き(笑),東海オンエアのこういうとこ大好き(笑),21,2022-10-18T11:43:16Z,2022-10-18T11:43:16Z
お疲れ様でした！！,お疲れ様でした！！,0,2022-10-18T12:31:25Z,2022-10-18T12:31:25Z
ここで東海に掘り返されてその動画を皆が見にいってその動画が伸びるのか,ここで東海に掘り返されてその動画を皆が見にいってその動画が伸びるのか,4,2022-10-18T11:41:37Z,2022-10-18T11:41:37Z
見る前から企画が面白い🤣,見る前から企画が面白い🤣,7,2022-10-18T11:34:48Z,2022-10-18T11:34:48Z
1番最後の動画は別にそのYouTuber好きでも嫌いでもないけど一回も笑うことなかったわ,1番最後の動画は別にそのYouTuber好きでも嫌いでもないけど一回も笑うことなかったわ,3,2022-10-18T12:33:24Z,2022-10-18T12:33:24Z
サムネがもう最高,サムネがもう最高,0,2022-10-18T11:53:09Z,2022-10-18T11:53:09Z
サムネ虫眼鏡の名付け親で草,サムネ虫眼鏡の名付け親で草,1,2022-10-18T11:47:43Z,2022-10-18T11:47:43Z
さつまいもの動画見たことあるのに、今見たら80万再生でびっくりしたwwそんなに伸びてなかったんやw誰の動画かはわかりました。,"さつまいもの動画見たことあるのに、今見たら80万再生でびっくりしたww
そんなに伸びてなかったんやw
誰の動画かはわかりました。",1,2022-10-18T12:08:21Z,2022-10-18T12:08:21Z
一個目俺も同じ人思ったw,一個目俺も同じ人思ったw,0,2022-10-18T12:11:06Z,2022-10-18T12:11:06Z
何をやるかじゃなくて、誰がやるかなんだなぁ、,何をやるかじゃなくて、誰がやるかなんだなぁ、,3,2022-10-18T11:52:52Z,2022-10-18T11:52:52Z
もうサムネがおもろい,もうサムネがおもろい,1,2022-10-18T11:36:35Z,2022-10-18T11:36:35Z
今年のフィッシャーのエンディング期待,今年のフィッシャーのエンディング期待,0,2022-10-18T11:36:04Z,2022-10-18T11:36:04Z
しょぼいガードマンやったな,しょぼいガードマンやったな,0,2022-10-18T12:21:22Z,2022-10-18T12:21:22Z
"再生されてない動画を""再""び""生""き返らせる動画ｗなんてｗ","再生されてない動画を""再""び""生""き返らせる動画ｗなんてｗ",2,2022-10-18T12:12:49Z,2022-10-18T12:12:49Z
はじめしゃちょーとHIKAKINが登録者数に見合った再生回数じゃない話だけはやめろってお前ら,はじめしゃちょーとHIKAKINが登録者数に見合った再生回数じゃない話だけはやめろってお前ら,1,2022-10-18T12:27:02Z,2022-10-18T12:27:02Z
東海ってハズレ動画あるんかってくらい安定してるよな,東海ってハズレ動画あるんかってくらい安定してるよな,16,2022-10-18T11:32:38Z,2022-10-18T11:32:38Z
ガードマンを人気YouTuberとしてくれるのまじで嬉しい,ガードマンを人気YouTuberとしてくれるのまじで嬉しい,15,2022-10-18T12:03:08Z,2022-10-18T12:03:08Z
必然と今日この後見たい動画が4つ増えました再生数に貢献してきます🫡,"必然と今日この後見たい動画が4つ増えました
再生数に貢献してきます🫡",2,2022-10-18T12:12:55Z,2022-10-18T12:15:59Z
好き🫶🫶,好き🫶🫶,0,2022-10-18T11:32:06Z,2022-10-18T11:32:06Z
,,0,2022-10-18T12:02:22Z,2022-10-18T12:02:22Z
逆にこうやって見つかった動画の方が話題になるのでは…？？？😂,逆にこうやって見つかった動画の方が話題になるのでは…？？？😂,0,2022-10-18T12:01:01Z,2022-10-18T12:01:01Z
あれでヘラヘラ出る？,あれでヘラヘラ出る？,1,2022-10-18T12:29:38Z,2022-10-18T12:29:38Z
サムネのはじめんのやつホンマに伸びてなかった,サムネのはじめんのやつホンマに伸びてなかった,1,2022-10-18T11:49:14Z,2022-10-18T11:49:14Z
サムネのは、はじめんかな？😂,サムネのは、はじめんかな？😂,1,2022-10-18T11:32:56Z,2022-10-18T11:32:56Z
まーたいつものスボン履いとるな,まーたいつものスボン履いとるな,1,2022-10-18T11:59:24Z,2022-10-18T11:59:24Z
たぶん相手に許可取ってるんだろうけどタイトルが失礼すぎる（笑）,たぶん相手に許可取ってるんだろうけどタイトルが失礼すぎる（笑）,1,2022-10-18T11:51:30Z,2022-10-18T11:51:30Z
この動画伸びないで欲しい,この動画伸びないで欲しい,1,2022-10-18T12:12:17Z,2022-10-18T12:12:17Z
スカイピースの火消しいい加減やりすぎ感あってちょっとって思うの俺だけですか？笑スカイピースが嫌いとか関係なく多すぎません？最近笑,"スカイピースの火消しいい加減やりすぎ感あってちょっとって思うの俺だけですか？笑
スカイピースが嫌いとか関係なく多すぎません？最近笑",8,2022-10-18T12:32:24Z,2022-10-18T12:32:24Z
東海オンエアに憧れて、社会人になり、会社を立ち上げ、友達を再集合させてYouTubeを始めました。そんな僕らもいつか東海オンエアとコラボできるまで上り詰めます。ランチョロスアミーゴです！,"東海オンエアに憧れて、社会人になり、会社を立ち上げ、友達を再集合させてYouTubeを始めました。
そんな僕らもいつか東海オンエアとコラボできるまで上り詰めます。
ランチョロスアミーゴです！",1,2022-10-18T12:14:44Z,2022-10-18T12:14:44Z
東海オンエアを見ながら他の人気YouTuberの企画を見れるって思うとお得でしかないな。そして東海オンエアが再現する事で当たりにかわる。,"東海オンエアを見ながら他の人気YouTuberの企画を見れるって思うとお得でしかないな。
そして東海オンエアが再現する事で当たりにかわる。",5,2022-10-18T11:34:08Z,2022-10-18T11:36:47Z
俺の好きな東海オンエアの4画面のやつあるかな,俺の好きな東海オンエアの4画面のやつあるかな,1,2022-10-18T11:43:33Z,2022-10-18T11:43:44Z
5.9万人,5.9万人,1,2022-10-18T12:32:28Z,2022-10-18T12:32:28Z
絶対サムネは、はじめしゃちょーのやつだなw,絶対サムネは、はじめしゃちょーのやつだなw,0,2022-10-18T11:57:08Z,2022-10-18T11:57:08Z
キンタマキラキラクラブの動画と予想する,キンタマキラキラクラブの動画と予想する,0,2022-10-18T12:01:32Z,2022-10-18T12:01:32Z
しばゆーのハズレ動画で「カレー大根の食リポ」っていうの知ってる？,しばゆーのハズレ動画で「カレー大根の食リポ」っていうの知ってる？,1,2022-10-18T11:48:38Z,2022-10-18T11:48:38Z
スカイピースまじか…おもんなさすぎてあ然とした,スカイピースまじか…おもんなさすぎてあ然とした,1,2022-10-18T13:26:25Z,2022-10-18T13:26:25Z
みかん！,みかん！,0,2022-10-18T13:06:43Z,2022-10-18T13:06:43Z
ブラックフェイスがタブーなの知らないのかな。ファンだけど東海オンエアの差別に対して不案内でありゃりゃなとこには毎度ガッカリ…,ブラックフェイスがタブーなの知らないのかな。ファンだけど東海オンエアの差別に対して不案内でありゃりゃなとこには毎度ガッカリ…,9,2022-10-18T13:38:27Z,2022-10-18T13:38:27Z
サムネ秒で分かった人👍️,サムネ秒で分かった人👍️,1,2022-10-18T11:35:57Z,2022-10-18T11:35:57Z
SDGs,SDGs,0,2022-10-18T13:27:03Z,2022-10-18T13:27:03Z
2022年10月18日から来ました。,2022年10月18日から来ました。,1,2022-10-18T14:10:15Z,2022-10-18T14:10:15Z
りょうさん手、どうしたの？😢,りょうさん手、どうしたの？😢,0,2022-10-19T11:19:00Z,2022-10-19T11:19:00Z
さんばんめわかた,さんばんめわかた,0,2022-10-18T14:18:52Z,2022-10-18T14:18:52Z
マサイ族の真似とか黒塗りは西洋では完全に人種差別でアウトだけど、日本は多様性の無いし人種差別に馴染みがないので人々にその感覚がなくて平気なんだよねアメリカで暮らしてるものとして違和感,"マサイ族の真似とか黒塗りは西洋では完全に人種差別でアウトだけど、日本は多様性の無いし人種差別に馴染みがないので人々にその感覚がなくて平気なんだよね
アメリカで暮らしてるものとして違和感",6,2022-10-18T20:33:14Z,2022-10-18T20:33:14Z
四問目、あまりにつまらないから気が置けない先輩の胸を借りてるな,四問目、あまりにつまらないから気が置けない先輩の胸を借りてるな,2,2022-10-19T05:52:24Z,2022-10-19T05:52:24Z
絶対SEIKINさんいじるだろw,絶対SEIKINさんいじるだろw,2,2022-10-18T11:34:58Z,2022-10-18T11:34:58Z
虫眼鏡多分ガードマンに嫉妬してて草,虫眼鏡多分ガードマンに嫉妬してて草,0,2022-10-18T20:09:13Z,2022-10-18T20:09:13Z
"""あなたがたのうちに 良い ¿きを 始められた 方は， キリスト · イエス の 日が 來るまでにそれを 完成させてくださることを 私は 堅く 信じているのです．(Philippians 1:6)""- 私たちは皆罪人です。 イエス・キリストを信じて、悔い改め、救われてください。","""あなたがたのうちに 良い ¿きを 始められた 方は， キリスト · イエス の 日が 來るまでにそれを 完成させてくださることを 私は 堅く 信じているのです．
(Philippians 1:6)""
- 私たちは皆罪人です。 イエス・キリストを信じて、悔い改め、救われてください。",0,2022-10-20T11:07:23Z,2022-10-20T11:07:23Z
